Unnamed: 0,Train_ID,Train_Name,Date,Source,Destination,Scheduled_Arrival,Actual_Arrival,Delay_Minutes,Passenger_Count,Revenue,Month,Delay_Category
3883,10007,Yuva Express,2024-11-19,Chennai,Pune,14:30,14:46,16,1201,123703,11,Medium Delay
3884,10008,Garib Rath,2024-11-19,Delhi,Mumbai,04:15,04:18,3,1166,86284,11,Low Delay
3885,10009,Intercity Express,2024-11-19,Delhi,Hyderabad,09:30,10:35,65,1147,136493,11,High Delay
3886,10010,Express Special,2024-11-19,Hyderabad,Delhi,18:30,19:54,84,914,59410,11,High Delay
3887,10011,Passenger Special,2024-11-19,Chennai,Hyderabad,08:00,08:13,13,1218,85260,11,Low Delay
3888,10000,Shatabdi Express,2024-11-20,Kolkata,Bangalore,19:45,20:42,57,945,109620,11,High Delay
3889,10001,Lalbagh Express,2024-11-20,Kolkata,Pune,17:15,17:21,6,1340,124620,11,Low Delay
3890,10002,Chennai Express,2024-11-20,Bangalore,Hyderabad,06:00,06:34,34,1347,146823,11,Medium Delay
3891,10003,Hampi Express,2024-11-20,Mumbai,Chennai,11:45,12:40,55,537,44034,11,High Delay
3892,10004,Jaipur Superfast,2024-11-20,Hyderabad,Bangalore,14:45,15:39,54,698,76082,11,High Delay
3893,10005,Rajdhani Express,2024-11-20,Kolkata,Chennai,22:30,22:41,11,1283,121885,11,Low Delay
3894,10006,Duronto Express,2024-11-20,Chennai,Hyderabad,01:00,01:09,9,707,49490,11,Low Delay
3895,10007,Yuva Express,2024-11-20,Bangalore,Delhi,00:30,00:33,3,1334,142738,11,Low Delay
3896,10008,Garib Rath,2024-11-20,Kolkata,Bangalore,14:45,15:22,37,659,41517,11,Medium Delay
3897,10009,Intercity Express,2024-11-20,Hyderabad,Mumbai,21:15,21:31,16,892,82956,11,Medium Delay
3898,10010,Express Special,2024-11-20,Hyderabad,Chennai,07:15,08:07,52,1395,89280,11,High Delay
3899,10011,Passenger Special,2024-11-20,Mumbai,Bangalore,07:15,07:21,6,539,47971,11,Low Delay
3900,10000,Shatabdi Express,2024-11-21,Bangalore,Pune,10:00,10:46,46,960,77760,11,High Delay
3901,10001,Lalbagh Express,2024-11-21,Kolkata,Bangalore,07:15,08:29,74,1132,132444,11,High Delay
3902,10002,Chennai Express,2024-11-21,Bangalore,Mumbai,04:30,04:51,21,1098,116388,11,Medium Delay
3903,10003,Hampi Express,2024-11-21,Mumbai,Pune,18:00,18:00,0,581,61005,11,On Time
3904,10004,Jaipur Superfast,2024-11-21,Bangalore,Pune,17:00,17:07,7,1327,118103,11,Low Delay
3905,10005,Rajdhani Express,2024-11-21,Kolkata,Delhi,08:45,10:13,88,881,81052,11,High Delay
3906,10006,Duronto Express,2024-11-21,Mumbai,Chennai,09:45,10:45,60,519,53457,11,High Delay
3907,10007,Yuva Express,2024-11-21,Bangalore,Chennai,11:45,12:58,73,458,53128,11,High Delay
3908,10008,Garib Rath,2024-11-21,Hyderabad,Mumbai,13:15,13:48,33,739,48774,11,Medium Delay
3909,10009,Intercity Express,2024-11-21,Bangalore,Chennai,02:00,03:15,75,532,37772,11,High Delay
3910,10010,Express Special,2024-11-21,Mumbai,Delhi,19:00,19:59,59,1104,82800,11,High Delay
3911,10011,Passenger Special,2024-11-21,Kolkata,Chennai,09:00,10:13,73,1372,146804,11,High Delay
3912,10000,Shatabdi Express,2024-11-22,Kolkata,Delhi,03:15,03:42,27,884,63648,11,Medium Delay
3913,10001,Lalbagh Express,2024-11-22,Bangalore,Delhi,04:45,05:03,18,491,38298,11,Medium Delay
3914,10002,Chennai Express,2024-11-22,Bangalore,Mumbai,17:00,18:26,86,439,47851,11,High Delay
3915,10003,Hampi Express,2024-11-22,Bangalore,Hyderabad,18:15,18:43,28,465,55335,11,Medium Delay
3916,10004,Jaipur Superfast,2024-11-22,Bangalore,Chennai,23:00,23:30,30,491,50082,11,Medium Delay
3917,10005,Rajdhani Express,2024-11-22,Hyderabad,Delhi,02:45,03:35,50,611,45825,11,High Delay
3918,10006,Duronto Express,2024-11-22,Chennai,Mumbai,19:15,20:05,50,1191,121482,11,High Delay
3919,10007,Yuva Express,2024-11-22,Chennai,Delhi,08:30,09:53,83,716,72316,11,High Delay
3920,10008,Garib Rath,2024-11-22,Kolkata,Bangalore,02:30,03:25,55,1207,106216,11,High Delay
3921,10009,Intercity Express,2024-11-22,Kolkata,Delhi,00:45,01:08,23,757,70401,11,Medium Delay
3922,10010,Express Special,2024-11-22,Delhi,Pune,06:30,06:40,10,1203,95037,11,Low Delay
3923,10011,Passenger Special,2024-11-22,Mumbai,Chennai,15:30,16:53,83,901,72981,11,High Delay
3924,10000,Shatabdi Express,2024-11-23,Bangalore,Mumbai,20:00,20:26,26,1013,95222,11,Medium Delay
3925,10001,Lalbagh Express,2024-11-23,Kolkata,Delhi,05:45,07:04,79,1387,104025,11,High Delay
3926,10002,Chennai Express,2024-11-23,Delhi,Hyderabad,02:00,03:24,84,757,73429,11,High Delay
3927,10003,Hampi Express,2024-11-23,Kolkata,Hyderabad,18:30,18:49,19,1058,64538,11,Medium Delay
3928,10004,Jaipur Superfast,2024-11-23,Delhi,Hyderabad,21:30,22:48,78,1051,111406,11,High Delay
3929,10005,Rajdhani Express,2024-11-23,Kolkata,Chennai,04:45,04:54,9,546,42042,11,Low Delay
3930,10006,Duronto Express,2024-11-23,Kolkata,Hyderabad,23:15,00:20,65,1269,115479,11,High Delay
3931,10007,Yuva Express,2024-11-23,Delhi,Mumbai,04:30,05:40,70,554,38226,11,High Delay
3932,10008,Garib Rath,2024-11-23,Bangalore,Delhi,22:30,22:35,5,405,29160,11,Low Delay
3933,10009,Intercity Express,2024-11-23,Mumbai,Bangalore,18:30,19:30,60,1058,115322,11,High Delay
3934,10010,Express Special,2024-11-23,Bangalore,Mumbai,18:15,19:24,69,1187,97334,11,High Delay
3935,10011,Passenger Special,2024-11-23,Kolkata,Hyderabad,02:30,02:37,7,968,109384,11,Low Delay
3936,10000,Shatabdi Express,2024-11-24,Chennai,Bangalore,18:30,19:57,87,548,59184,11,High Delay
3937,10001,Lalbagh Express,2024-11-24,Delhi,Pune,06:00,06:57,57,462,40656,11,High Delay
3938,10002,Chennai Express,2024-11-24,Kolkata,Hyderabad,19:15,20:43,88,878,95702,11,High Delay
3939,10003,Hampi Express,2024-11-24,Chennai,Hyderabad,17:00,18:15,75,1330,107730,11,High Delay
3940,10004,Jaipur Superfast,2024-11-24,Bangalore,Hyderabad,20:00,20:03,3,1391,162747,11,Low Delay
3941,10005,Rajdhani Express,2024-11-24,Bangalore,Hyderabad,13:30,14:50,80,1115,73590,11,High Delay
3942,10006,Duronto Express,2024-11-24,Delhi,Mumbai,17:15,17:45,30,755,64175,11,Medium Delay
3943,10007,Yuva Express,2024-11-24,Delhi,Pune,22:45,23:28,43,992,96224,11,Medium Delay
3944,10008,Garib Rath,2024-11-24,Kolkata,Bangalore,07:15,08:16,61,474,35076,11,High Delay
3945,10009,Intercity Express,2024-11-24,Chennai,Hyderabad,10:45,11:24,39,1167,84024,11,Medium Delay
3946,10010,Express Special,2024-11-24,Delhi,Chennai,14:00,14:15,15,898,64656,11,Low Delay
3947,10011,Passenger Special,2024-11-24,Kolkata,Delhi,10:15,11:28,73,992,88288,11,High Delay
3948,10000,Shatabdi Express,2024-11-25,Mumbai,Chennai,13:15,14:25,70,1177,110638,11,High Delay
3949,10001,Lalbagh Express,2024-11-25,Chennai,Delhi,06:00,06:02,2,488,45384,11,Low Delay
3950,10002,Chennai Express,2024-11-25,Chennai,Mumbai,10:00,10:02,2,1080,72360,11,Low Delay
3951,10003,Hampi Express,2024-11-25,Chennai,Delhi,17:30,18:34,64,1246,78498,11,High Delay
3952,10004,Jaipur Superfast,2024-11-25,Hyderabad,Delhi,09:30,10:19,49,1062,112572,11,High Delay
3953,10005,Rajdhani Express,2024-11-25,Delhi,Chennai,21:45,22:00,15,863,85437,11,Low Delay
3954,10006,Duronto Express,2024-11-25,Delhi,Pune,14:00,14:41,41,1041,102018,11,Medium Delay
3955,10007,Yuva Express,2024-11-25,Kolkata,Mumbai,14:30,15:26,56,697,47396,11,High Delay
3956,10008,Garib Rath,2024-11-25,Bangalore,Chennai,11:15,12:09,54,739,58381,11,High Delay
3957,10009,Intercity Express,2024-11-25,Kolkata,Hyderabad,19:30,19:36,6,1335,132165,11,Low Delay
3958,10010,Express Special,2024-11-25,Kolkata,Bangalore,13:15,14:04,49,545,41965,11,High Delay
3959,10011,Passenger Special,2024-11-25,Hyderabad,Pune,19:30,20:53,83,1318,119938,11,High Delay
3960,10000,Shatabdi Express,2024-11-26,Chennai,Bangalore,12:00,12:49,49,1372,104272,11,High Delay
3961,10001,Lalbagh Express,2024-11-26,Hyderabad,Bangalore,11:45,12:26,41,956,85084,11,Medium Delay
3962,10002,Chennai Express,2024-11-26,Delhi,Mumbai,21:45,22:58,73,858,83226,11,High Delay
3963,10003,Hampi Express,2024-11-26,Bangalore,Hyderabad,06:15,06:58,43,731,48246,11,Medium Delay
3964,10004,Jaipur Superfast,2024-11-26,Chennai,Pune,00:15,01:41,86,1000,77000,11,High Delay
3965,10005,Rajdhani Express,2024-11-26,Hyderabad,Mumbai,21:30,21:39,9,1100,129800,11,Low Delay
3966,10006,Duronto Express,2024-11-26,Delhi,Mumbai,04:30,04:37,7,861,85239,11,Low Delay
3967,10007,Yuva Express,2024-11-26,Kolkata,Chennai,23:00,00:14,74,513,42579,11,High Delay
3968,10008,Garib Rath,2024-11-26,Chennai,Pune,19:30,19:45,15,1268,95100,11,Low Delay
3969,10009,Intercity Express,2024-11-26,Hyderabad,Pune,00:30,01:58,88,1038,108990,11,High Delay
3970,10010,Express Special,2024-11-26,Bangalore,Hyderabad,02:15,03:23,68,1230,132840,11,High Delay
3971,10011,Passenger Special,2024-11-26,Chennai,Pune,04:15,05:27,72,1211,134421,11,High Delay
3972,10000,Shatabdi Express,2024-11-27,Bangalore,Delhi,00:15,00:24,9,701,68698,11,Low Delay
3973,10001,Lalbagh Express,2024-11-27,Hyderabad,Bangalore,04:45,06:05,80,412,26780,11,High Delay
3974,10002,Chennai Express,2024-11-27,Chennai,Hyderabad,15:45,15:55,10,480,30720,11,Low Delay
3975,10003,Hampi Express,2024-11-27,Kolkata,Bangalore,20:00,20:20,20,1209,91884,11,Medium Delay
3976,10004,Jaipur Superfast,2024-11-27,Delhi,Mumbai,01:00,01:48,48,627,58311,11,High Delay
3977,10005,Rajdhani Express,2024-11-27,Mumbai,Bangalore,00:45,02:14,89,656,77408,11,High Delay
3978,10006,Duronto Express,2024-11-27,Chennai,Pune,06:15,06:32,17,689,41340,11,Medium Delay
3979,10007,Yuva Express,2024-11-27,Mumbai,Hyderabad,21:15,21:30,15,1323,115101,11,Low Delay
3980,10008,Garib Rath,2024-11-27,Kolkata,Hyderabad,09:15,10:25,70,772,58672,11,High Delay
3981,10009,Intercity Express,2024-11-27,Delhi,Pune,11:15,11:21,6,879,94932,11,Low Delay
3982,10010,Express Special,2024-11-27,Delhi,Pune,08:30,09:47,77,785,62800,11,High Delay
3983,10011,Passenger Special,2024-11-27,Hyderabad,Delhi,18:00,19:25,85,576,35136,11,High Delay
3984,10000,Shatabdi Express,2024-11-28,Bangalore,Delhi,07:45,08:04,19,1141,81011,11,Medium Delay
3985,10001,Lalbagh Express,2024-11-28,Bangalore,Mumbai,01:45,02:35,50,999,100899,11,High Delay
3986,10002,Chennai Express,2024-11-28,Bangalore,Hyderabad,02:00,03:15,75,937,100259,11,High Delay
3987,10003,Hampi Express,2024-11-28,Hyderabad,Pune,10:15,10:55,40,1019,98843,11,Medium Delay
3988,10004,Jaipur Superfast,2024-11-28,Delhi,Hyderabad,22:45,23:45,60,559,58695,11,High Delay
3989,10005,Rajdhani Express,2024-11-28,Hyderabad,Delhi,17:15,17:32,17,539,59290,11,Medium Delay
3990,10006,Duronto Express,2024-11-28,Bangalore,Mumbai,08:00,08:04,4,497,38766,11,Low Delay
3991,10007,Yuva Express,2024-11-28,Chennai,Bangalore,13:30,13:49,19,853,57151,11,Medium Delay
3992,10008,Garib Rath,2024-11-28,Delhi,Mumbai,23:45,00:40,55,1120,128800,11,High Delay
3993,10009,Intercity Express,2024-11-28,Chennai,Pune,08:30,09:17,47,481,36075,11,High Delay
3994,10010,Express Special,2024-11-28,Hyderabad,Chennai,23:00,23:54,54,1100,86900,11,High Delay
3995,10011,Passenger Special,2024-11-28,Bangalore,Mumbai,22:45,23:58,73,1296,103680,11,High Delay
3996,10000,Shatabdi Express,2024-11-29,Bangalore,Hyderabad,13:15,14:28,73,1227,134970,11,High Delay
3997,10001,Lalbagh Express,2024-11-29,Bangalore,Hyderabad,15:00,16:23,83,831,65649,11,High Delay
3998,10002,Chennai Express,2024-11-29,Delhi,Mumbai,20:15,20:33,18,893,66082,11,Medium Delay
3999,10003,Hampi Express,2024-11-29,Kolkata,Pune,23:15,00:00,45,1247,129688,11,Medium Delay
4000,10004,Jaipur Superfast,2024-11-29,Delhi,Chennai,02:45,02:47,2,1233,138096,11,Low Delay
4001,10005,Rajdhani Express,2024-11-29,Kolkata,Delhi,20:15,21:01,46,914,54840,11,High Delay
4002,10006,Duronto Express,2024-11-29,Hyderabad,Bangalore,17:00,18:12,72,658,40138,11,High Delay
4003,10007,Yuva Express,2024-11-29,Hyderabad,Chennai,08:00,08:39,39,1397,155067,11,Medium Delay
4004,10008,Garib Rath,2024-11-29,Chennai,Pune,03:30,03:44,14,1013,93196,11,Low Delay
4005,10009,Intercity Express,2024-11-29,Chennai,Delhi,02:15,02:59,44,416,45344,11,Medium Delay
4006,10010,Express Special,2024-11-29,Chennai,Mumbai,13:00,13:06,6,822,60006,11,Low Delay
4007,10011,Passenger Special,2024-11-29,Chennai,Pune,11:45,13:04,79,1208,112344,11,High Delay
4008,10000,Shatabdi Express,2024-11-30,Kolkata,Pune,15:00,15:04,4,1155,102795,11,Low Delay
4009,10001,Lalbagh Express,2024-11-30,Mumbai,Bangalore,17:00,17:12,12,882,95256,11,Low Delay
4010,10002,Chennai Express,2024-11-30,Bangalore,Mumbai,13:45,14:30,45,873,67221,11,Medium Delay
4011,10003,Hampi Express,2024-11-30,Kolkata,Delhi,01:30,02:16,46,1227,84663,11,High Delay
4012,10004,Jaipur Superfast,2024-11-30,Bangalore,Delhi,01:30,02:54,84,1262,137558,11,High Delay
4013,10005,Rajdhani Express,2024-11-30,Bangalore,Pune,08:30,09:29,59,1280,97280,11,High Delay
4014,10006,Duronto Express,2024-11-30,Bangalore,Pune,07:30,08:48,78,1200,93600,11,High Delay
4015,10007,Yuva Express,2024-11-30,Bangalore,Chennai,04:45,05:44,59,764,81748,11,High Delay
4016,10008,Garib Rath,2024-11-30,Kolkata,Mumbai,12:15,12:40,25,899,68324,11,Medium Delay
4017,10009,Intercity Express,2024-11-30,Mumbai,Hyderabad,16:00,16:04,4,1396,92136,11,Low Delay
4018,10010,Express Special,2024-11-30,Chennai,Mumbai,12:15,13:06,51,666,56610,11,High Delay
4019,10011,Passenger Special,2024-11-30,Mumbai,Bangalore,07:45,08:35,50,547,41572,11,High Delay
4020,10000,Shatabdi Express,2024-12-01,Bangalore,Mumbai,04:15,04:38,23,898,56574,12,Medium Delay
4021,10001,Lalbagh Express,2024-12-01,Hyderabad,Delhi,08:30,08:38,8,1377,130815,12,Low Delay
4022,10002,Chennai Express,2024-12-01,Delhi,Pune,08:00,08:00,0,1027,112970,12,On Time
4023,10003,Hampi Express,2024-12-01,Delhi,Bangalore,11:15,12:32,77,1177,81213,12,High Delay
4024,10004,Jaipur Superfast,2024-12-01,Chennai,Bangalore,14:45,16:06,81,1311,104880,12,High Delay
4025,10005,Rajdhani Express,2024-12-01,Kolkata,Pune,12:15,13:06,51,1366,146162,12,High Delay
4026,10006,Duronto Express,2024-12-01,Delhi,Chennai,21:45,21:57,12,1184,118400,12,Low Delay
4027,10007,Yuva Express,2024-12-01,Hyderabad,Pune,08:00,08:32,32,787,68469,12,Medium Delay
4028,10008,Garib Rath,2024-12-01,Chennai,Pune,15:00,15:21,21,1203,116691,12,Medium Delay
4029,10009,Intercity Express,2024-12-01,Chennai,Delhi,07:00,08:00,60,417,45453,12,High Delay
4030,10010,Express Special,2024-12-01,Chennai,Bangalore,11:00,11:56,56,496,40672,12,High Delay
4031,10011,Passenger Special,2024-12-01,Hyderabad,Mumbai,12:30,12:56,26,1128,111672,12,Medium Delay
4032,10000,Shatabdi Express,2024-12-02,Delhi,Chennai,12:15,13:35,80,654,40548,12,High Delay
4033,10001,Lalbagh Express,2024-12-02,Mumbai,Delhi,09:45,10:32,47,1185,85320,12,High Delay
4034,10002,Chennai Express,2024-12-02,Chennai,Mumbai,04:00,04:05,5,438,30660,12,Low Delay
4035,10003,Hampi Express,2024-12-02,Bangalore,Pune,11:15,12:09,54,483,56511,12,High Delay
4036,10004,Jaipur Superfast,2024-12-02,Mumbai,Hyderabad,05:00,06:12,72,564,63168,12,High Delay
4037,10005,Rajdhani Express,2024-12-02,Chennai,Delhi,11:15,12:12,57,537,38127,12,High Delay
4038,10006,Duronto Express,2024-12-02,Kolkata,Bangalore,18:15,18:51,36,874,93518,12,Medium Delay
4039,10007,Yuva Express,2024-12-02,Kolkata,Pune,20:15,20:16,1,443,40756,12,Low Delay
4040,10008,Garib Rath,2024-12-02,Delhi,Pune,15:15,15:21,6,810,64800,12,Low Delay
4041,10009,Intercity Express,2024-12-02,Bangalore,Mumbai,00:00,00:24,24,1309,126973,12,Medium Delay
4042,10010,Express Special,2024-12-02,Kolkata,Delhi,11:15,12:36,81,665,62510,12,High Delay
4043,10011,Passenger Special,2024-12-02,Delhi,Chennai,00:15,01:33,78,1064,96824,12,High Delay
4044,10000,Shatabdi Express,2024-12-03,Mumbai,Pune,16:00,17:14,74,1116,93744,12,High Delay
4045,10001,Lalbagh Express,2024-12-03,Hyderabad,Chennai,09:00,09:30,30,1156,69360,12,Medium Delay
4046,10002,Chennai Express,2024-12-03,Hyderabad,Delhi,20:15,20:17,2,881,57265,12,Low Delay
4047,10003,Hampi Express,2024-12-03,Delhi,Hyderabad,02:15,02:47,32,474,49296,12,Medium Delay
4048,10004,Jaipur Superfast,2024-12-03,Mumbai,Bangalore,14:15,15:38,83,707,78477,12,High Delay
4049,10005,Rajdhani Express,2024-12-03,Bangalore,Hyderabad,07:45,07:57,12,1385,103875,12,Low Delay
4050,10006,Duronto Express,2024-12-03,Bangalore,Mumbai,13:30,14:53,83,901,76585,12,High Delay
4051,10007,Yuva Express,2024-12-03,Kolkata,Mumbai,16:00,17:27,87,1326,131274,12,High Delay
4052,10008,Garib Rath,2024-12-03,Hyderabad,Bangalore,03:15,03:20,5,534,59808,12,Low Delay
4053,10009,Intercity Express,2024-12-03,Delhi,Mumbai,07:30,08:54,84,912,94848,12,High Delay
4054,10010,Express Special,2024-12-03,Kolkata,Bangalore,14:30,15:32,62,1182,99288,12,High Delay
4055,10011,Passenger Special,2024-12-03,Delhi,Bangalore,13:45,14:52,67,435,26970,12,High Delay
4056,10000,Shatabdi Express,2024-12-04,Mumbai,Chennai,10:45,12:14,89,721,62727,12,High Delay
4057,10001,Lalbagh Express,2024-12-04,Bangalore,Pune,09:15,09:53,38,564,55272,12,Medium Delay
4058,10002,Chennai Express,2024-12-04,Mumbai,Pune,05:45,06:17,32,908,63560,12,Medium Delay
4059,10003,Hampi Express,2024-12-04,Mumbai,Pune,00:00,00:46,46,1072,66464,12,High Delay
4060,10004,Jaipur Superfast,2024-12-04,Chennai,Bangalore,13:00,13:22,22,523,59099,12,Medium Delay
4061,10005,Rajdhani Express,2024-12-04,Kolkata,Delhi,19:45,20:36,51,533,49036,12,High Delay
4062,10006,Duronto Express,2024-12-04,Hyderabad,Bangalore,05:15,06:35,80,1240,107880,12,High Delay
4063,10007,Yuva Express,2024-12-04,Kolkata,Hyderabad,16:45,17:32,47,827,85181,12,High Delay
4064,10008,Garib Rath,2024-12-04,Hyderabad,Delhi,04:00,05:17,77,1365,90090,12,High Delay
4065,10009,Intercity Express,2024-12-04,Mumbai,Chennai,08:30,08:51,21,1212,82416,12,Medium Delay
4066,10010,Express Special,2024-12-04,Delhi,Pune,01:00,01:12,12,738,52398,12,Low Delay
4067,10011,Passenger Special,2024-12-04,Hyderabad,Bangalore,15:45,16:03,18,1271,82615,12,Medium Delay
4068,10000,Shatabdi Express,2024-12-05,Hyderabad,Mumbai,12:00,12:36,36,792,74448,12,Medium Delay
4069,10001,Lalbagh Express,2024-12-05,Chennai,Pune,20:00,20:54,54,743,66870,12,High Delay
4070,10002,Chennai Express,2024-12-05,Kolkata,Chennai,02:15,02:51,36,412,34608,12,Medium Delay
4071,10003,Hampi Express,2024-12-05,Delhi,Chennai,16:15,16:49,34,994,111328,12,Medium Delay
4072,10004,Jaipur Superfast,2024-12-05,Hyderabad,Delhi,07:45,08:31,46,442,34918,12,High Delay
4073,10005,Rajdhani Express,2024-12-05,Bangalore,Hyderabad,15:15,16:32,77,662,43030,12,High Delay
4074,10006,Duronto Express,2024-12-05,Mumbai,Pune,21:45,22:38,53,546,45864,12,High Delay
4075,10007,Yuva Express,2024-12-05,Delhi,Pune,12:00,13:14,74,1215,122715,12,High Delay
4076,10008,Garib Rath,2024-12-05,Delhi,Bangalore,01:15,02:00,45,1105,111605,12,Medium Delay
4077,10009,Intercity Express,2024-12-05,Bangalore,Mumbai,15:15,16:28,73,688,69488,12,High Delay
4078,10010,Express Special,2024-12-05,Kolkata,Hyderabad,11:15,12:03,48,999,72927,12,High Delay
4079,10011,Passenger Special,2024-12-05,Mumbai,Delhi,04:30,05:01,31,892,96336,12,Medium Delay
4080,10000,Shatabdi Express,2024-12-06,Bangalore,Pune,13:45,14:25,40,1376,85312,12,Medium Delay
4081,10001,Lalbagh Express,2024-12-06,Mumbai,Pune,15:45,16:02,17,614,57716,12,Medium Delay
4082,10002,Chennai Express,2024-12-06,Bangalore,Chennai,18:15,18:50,35,736,72128,12,Medium Delay
4083,10003,Hampi Express,2024-12-06,Chennai,Pune,04:45,05:24,39,1052,89420,12,Medium Delay
4084,10004,Jaipur Superfast,2024-12-06,Kolkata,Mumbai,05:45,06:41,56,1061,123076,12,High Delay
4085,10005,Rajdhani Express,2024-12-06,Mumbai,Pune,17:00,18:21,81,785,88705,12,High Delay
4086,10006,Duronto Express,2024-12-06,Chennai,Delhi,23:45,23:55,10,1371,124761,12,Low Delay
4087,10007,Yuva Express,2024-12-06,Hyderabad,Chennai,23:00,23:55,55,415,31540,12,High Delay
4088,10008,Garib Rath,2024-12-06,Hyderabad,Bangalore,21:30,21:39,9,876,83220,12,Low Delay
4089,10009,Intercity Express,2024-12-06,Kolkata,Hyderabad,13:00,13:21,21,579,63111,12,Medium Delay
4090,10010,Express Special,2024-12-06,Chennai,Delhi,12:45,14:07,82,930,103230,12,High Delay
4091,10011,Passenger Special,2024-12-06,Chennai,Hyderabad,20:30,20:34,4,475,31350,12,Low Delay
4092,10000,Shatabdi Express,2024-12-07,Bangalore,Mumbai,09:15,09:58,43,1237,106382,12,Medium Delay
4093,10001,Lalbagh Express,2024-12-07,Delhi,Bangalore,08:45,09:19,34,564,55836,12,Medium Delay
4094,10002,Chennai Express,2024-12-07,Kolkata,Hyderabad,16:45,18:04,79,683,44395,12,High Delay
4095,10003,Hampi Express,2024-12-07,Hyderabad,Mumbai,09:30,09:59,29,664,57768,12,Medium Delay
4096,10004,Jaipur Superfast,2024-12-07,Delhi,Pune,23:30,00:02,32,1214,112902,12,Medium Delay
4097,10005,Rajdhani Express,2024-12-07,Kolkata,Pune,01:15,02:06,51,702,48438,12,High Delay
4098,10006,Duronto Express,2024-12-07,Delhi,Pune,12:15,13:29,74,1073,85840,12,High Delay
4099,10007,Yuva Express,2024-12-07,Delhi,Hyderabad,21:00,21:20,20,656,76752,12,Medium Delay
4100,10008,Garib Rath,2024-12-07,Mumbai,Hyderabad,21:30,21:42,12,892,99012,12,Low Delay
4101,10009,Intercity Express,2024-12-07,Mumbai,Pune,11:45,11:53,8,577,50199,12,Low Delay
4102,10010,Express Special,2024-12-07,Delhi,Pune,10:45,11:40,55,606,60600,12,High Delay
4103,10011,Passenger Special,2024-12-07,Delhi,Chennai,16:30,16:48,18,888,79920,12,Medium Delay
4104,10000,Shatabdi Express,2024-12-08,Bangalore,Mumbai,22:30,23:16,46,400,46800,12,High Delay
4105,10001,Lalbagh Express,2024-12-08,Chennai,Mumbai,01:30,02:47,77,1239,136290,12,High Delay
4106,10002,Chennai Express,2024-12-08,Bangalore,Chennai,23:30,00:53,83,775,68975,12,High Delay
4107,10003,Hampi Express,2024-12-08,Mumbai,Delhi,16:00,17:08,68,922,89434,12,High Delay
4108,10004,Jaipur Superfast,2024-12-08,Hyderabad,Mumbai,06:15,07:41,86,1312,94464,12,High Delay
4109,10005,Rajdhani Express,2024-12-08,Delhi,Chennai,01:15,02:20,65,595,44625,12,High Delay
4110,10006,Duronto Express,2024-12-08,Hyderabad,Chennai,08:00,09:24,84,678,75258,12,High Delay
4111,10007,Yuva Express,2024-12-08,Hyderabad,Pune,01:30,02:56,86,809,85754,12,High Delay
4112,10008,Garib Rath,2024-12-08,Hyderabad,Delhi,00:00,01:03,63,563,35469,12,High Delay
4113,10009,Intercity Express,2024-12-08,Kolkata,Chennai,08:15,09:39,84,1369,117734,12,High Delay
4114,10010,Express Special,2024-12-08,Delhi,Mumbai,14:15,15:35,80,1014,95316,12,High Delay
4115,10011,Passenger Special,2024-12-08,Mumbai,Chennai,00:30,01:19,49,679,56357,12,High Delay
4116,10000,Shatabdi Express,2024-12-09,Chennai,Delhi,06:00,06:24,24,1155,103950,12,Medium Delay
4117,10001,Lalbagh Express,2024-12-09,Delhi,Chennai,10:00,10:32,32,1314,134028,12,Medium Delay
4118,10002,Chennai Express,2024-12-09,Bangalore,Delhi,10:30,11:43,73,497,55167,12,High Delay
4119,10003,Hampi Express,2024-12-09,Mumbai,Chennai,07:00,07:33,33,411,34113,12,Medium Delay
4120,10004,Jaipur Superfast,2024-12-09,Mumbai,Hyderabad,18:00,18:22,22,944,63248,12,Medium Delay
4121,10005,Rajdhani Express,2024-12-09,Chennai,Hyderabad,04:15,04:55,40,729,53217,12,Medium Delay
4122,10006,Duronto Express,2024-12-09,Kolkata,Mumbai,13:15,14:21,66,492,55104,12,High Delay
4123,10007,Yuva Express,2024-12-09,Hyderabad,Chennai,04:15,04:21,6,1120,88480,12,Low Delay
4124,10008,Garib Rath,2024-12-09,Kolkata,Mumbai,11:00,11:58,58,1383,84363,12,High Delay
4125,10009,Intercity Express,2024-12-09,Delhi,Mumbai,04:30,05:24,54,930,80910,12,High Delay
4126,10010,Express Special,2024-12-09,Mumbai,Bangalore,21:15,21:25,10,906,66138,12,Low Delay
4127,10011,Passenger Special,2024-12-09,Hyderabad,Delhi,07:00,07:01,1,1352,137904,12,Low Delay
4128,10000,Shatabdi Express,2024-12-10,Hyderabad,Delhi,21:45,21:48,3,1351,118888,12,Low Delay
4129,10001,Lalbagh Express,2024-12-10,Kolkata,Bangalore,23:00,00:27,87,969,86241,12,High Delay
4130,10002,Chennai Express,2024-12-10,Hyderabad,Mumbai,04:15,05:22,67,478,37762,12,High Delay
4131,10003,Hampi Express,2024-12-10,Hyderabad,Delhi,21:30,22:30,60,548,37812,12,High Delay
4132,10004,Jaipur Superfast,2024-12-10,Kolkata,Delhi,07:00,07:37,37,850,74800,12,Medium Delay
4133,10005,Rajdhani Express,2024-12-10,Mumbai,Bangalore,04:30,05:37,67,832,97344,12,High Delay
4134,10006,Duronto Express,2024-12-10,Delhi,Bangalore,07:15,07:26,11,484,36300,12,Low Delay
4135,10007,Yuva Express,2024-12-10,Kolkata,Pune,15:30,15:30,0,592,47952,12,On Time
