Train_ID,Train_Name,Date,Source,Destination,Scheduled_Arrival,Actual_Arrival,Delay_Minutes,Passenger_Count,Revenue
10010,Express Special,2024-09-26,Hyderabad,Bangalore,08:30,08:44,14,898,83514
10011,Passenger Special,2024-09-26,Chennai,Delhi,16:30,17:25,55,676,62868
10000,Shatabdi Express,2024-09-27,Delhi,Chennai,17:00,18:05,65,834,50040
10001,Lalbagh Express,2024-09-27,Delhi,Chennai,09:00,09:47,47,1287,82368
10002,Chennai Express,2024-09-27,Hyderabad,Delhi,22:15,23:27,72,1147,97495
10003,Hampi Express,2024-09-27,Mumbai,Chennai,20:45,20:51,6,584,66576
10004,Jaipur Superfast,2024-09-27,Hyderabad,Delhi,10:45,11:14,29,537,47793
10005,Rajdhani Express,2024-09-27,Hyderabad,Mumbai,23:30,00:05,35,1276,100804
10006,Duronto Express,2024-09-27,Bangalore,Delhi,06:00,07:29,89,681,64695
10007,Yuva Express,2024-09-27,Delhi,Mumbai,10:30,11:45,75,688,65360
10008,Garib Rath,2024-09-27,Kolkata,Chennai,13:00,13:44,44,999,73926
10009,Intercity Express,2024-09-27,Bangalore,Pune,21:30,22:59,89,1245,88395
10010,Express Special,2024-09-27,Chennai,Pune,13:30,13:42,12,1224,139536
10011,Passenger Special,2024-09-27,Chennai,Delhi,05:00,05:43,43,1058,111090
10000,Shatabdi Express,2024-09-28,Delhi,Mumbai,18:45,19:09,24,1242,142830
10001,Lalbagh Express,2024-09-28,Bangalore,Hyderabad,16:30,17:04,34,1373,162014
10002,Chennai Express,2024-09-28,Bangalore,Delhi,02:15,02:55,40,1317,127749
10003,Hampi Express,2024-09-28,Delhi,Hyderabad,08:30,08:56,26,564,34404
10004,Jaipur Superfast,2024-09-28,Kolkata,Chennai,18:15,18:50,35,665,78470
10005,Rajdhani Express,2024-09-28,Kolkata,Pune,06:30,06:33,3,1054,74834
10006,Duronto Express,2024-09-28,Kolkata,Delhi,08:30,09:41,71,1110,69930
10007,Yuva Express,2024-09-28,Chennai,Hyderabad,18:15,19:25,70,1305,109620
10008,Garib Rath,2024-09-28,Hyderabad,Bangalore,02:30,03:27,57,1320,116160
10009,Intercity Express,2024-09-28,Hyderabad,Mumbai,14:45,16:00,75,899,58435
10010,Express Special,2024-09-28,Hyderabad,Bangalore,01:45,02:09,24,1110,109890
10011,Passenger Special,2024-09-28,Delhi,Bangalore,03:00,03:47,47,514,42148
10000,Shatabdi Express,2024-09-29,Delhi,Mumbai,06:30,07:46,76,578,43928
10001,Lalbagh Express,2024-09-29,Chennai,Bangalore,21:00,21:11,11,1238,74280
10002,Chennai Express,2024-09-29,Bangalore,Pune,22:15,23:18,63,698,80270
10003,Hampi Express,2024-09-29,Chennai,Bangalore,16:45,17:23,38,400,40000
10004,Jaipur Superfast,2024-09-29,Mumbai,Bangalore,01:45,03:03,78,864,62208
10005,Rajdhani Express,2024-09-29,Bangalore,Pune,02:30,03:23,53,1086,106428
10006,Duronto Express,2024-09-29,Chennai,Bangalore,13:45,14:58,73,464,29696
10007,Yuva Express,2024-09-29,Delhi,Chennai,17:15,18:07,52,1002,110220
10008,Garib Rath,2024-09-29,Kolkata,Chennai,21:15,21:30,15,1041,110346
10009,Intercity Express,2024-09-29,Mumbai,Hyderabad,15:45,16:27,42,1367,154471
10010,Express Special,2024-09-29,Chennai,Bangalore,11:00,12:12,72,959,73843
10011,Passenger Special,2024-09-29,Kolkata,Mumbai,19:30,20:59,89,473,39259
10000,Shatabdi Express,2024-09-30,Mumbai,Hyderabad,19:15,20:07,52,1137,100056
10001,Lalbagh Express,2024-09-30,Hyderabad,Mumbai,16:45,18:01,76,1063,120119
10002,Chennai Express,2024-09-30,Chennai,Delhi,17:00,17:00,0,862,53444
10003,Hampi Express,2024-09-30,Kolkata,Hyderabad,22:15,22:47,32,515,49955
10004,Jaipur Superfast,2024-09-30,Chennai,Pune,22:45,00:07,82,1351,124292
10005,Rajdhani Express,2024-09-30,Hyderabad,Bangalore,19:15,19:48,33,563,59678
10006,Duronto Express,2024-09-30,Mumbai,Pune,15:30,15:47,17,470,49820
10007,Yuva Express,2024-09-30,Kolkata,Mumbai,18:45,19:49,64,818,52352
10008,Garib Rath,2024-09-30,Chennai,Pune,11:00,11:57,57,1250,85000
10009,Intercity Express,2024-09-30,Delhi,Chennai,15:45,16:20,35,1145,129385
10010,Express Special,2024-09-30,Bangalore,Delhi,02:30,03:22,52,902,82082
10011,Passenger Special,2024-09-30,Kolkata,Pune,10:45,11:22,37,1325,155025
10000,Shatabdi Express,2024-10-01,Mumbai,Bangalore,18:30,19:28,58,1315,126240
10001,Lalbagh Express,2024-10-01,Bangalore,Chennai,18:30,19:09,39,662,42368
10002,Chennai Express,2024-10-01,Chennai,Bangalore,06:30,07:42,72,1344,119616
10003,Hampi Express,2024-10-01,Bangalore,Delhi,21:45,22:35,50,1379,125489
10004,Jaipur Superfast,2024-10-01,Hyderabad,Delhi,12:30,12:53,23,951,68472
10005,Rajdhani Express,2024-10-01,Hyderabad,Delhi,11:00,12:04,64,973,73948
10006,Duronto Express,2024-10-01,Chennai,Pune,10:00,10:42,42,609,60291
10007,Yuva Express,2024-10-01,Bangalore,Pune,13:45,14:47,62,1359,96489
10008,Garib Rath,2024-10-01,Bangalore,Pune,22:00,23:19,79,450,48150
10009,Intercity Express,2024-10-01,Bangalore,Hyderabad,04:15,04:24,9,534,36312
10010,Express Special,2024-10-01,Bangalore,Hyderabad,09:15,10:44,89,612,50184
10011,Passenger Special,2024-10-01,Mumbai,Pune,18:15,18:26,11,615,44280
10000,Shatabdi Express,2024-10-02,Chennai,Pune,06:30,07:47,77,685,68500
10001,Lalbagh Express,2024-10-02,Chennai,Delhi,15:30,16:00,30,1146,124914
10002,Chennai Express,2024-10-02,Delhi,Chennai,03:15,04:05,50,1180,112100
10003,Hampi Express,2024-10-02,Kolkata,Bangalore,21:00,22:06,66,1247,105995
10004,Jaipur Superfast,2024-10-02,Delhi,Chennai,20:00,21:09,69,426,34932
10005,Rajdhani Express,2024-10-02,Hyderabad,Pune,19:15,19:19,4,1304,103016
10006,Duronto Express,2024-10-02,Kolkata,Bangalore,21:45,22:57,72,726,64614
10007,Yuva Express,2024-10-02,Mumbai,Bangalore,15:00,15:04,4,902,79376
10008,Garib Rath,2024-10-02,Mumbai,Delhi,21:15,22:11,56,994,93436
10009,Intercity Express,2024-10-02,Chennai,Pune,05:45,06:42,57,1170,108810
10010,Express Special,2024-10-02,Mumbai,Bangalore,01:30,02:06,36,542,64498
10011,Passenger Special,2024-10-02,Mumbai,Chennai,01:45,02:36,51,934,87796
10000,Shatabdi Express,2024-10-03,Mumbai,Delhi,08:00,08:56,56,496,41664
10001,Lalbagh Express,2024-10-03,Kolkata,Pune,07:00,07:45,45,587,62809
10002,Chennai Express,2024-10-03,Kolkata,Bangalore,18:30,18:38,8,1236,79104
10003,Hampi Express,2024-10-03,Bangalore,Mumbai,18:15,19:02,47,1023,76725
10004,Jaipur Superfast,2024-10-03,Chennai,Hyderabad,00:30,00:54,24,1156,77452
10005,Rajdhani Express,2024-10-03,Bangalore,Delhi,16:30,17:18,48,410,39770
10006,Duronto Express,2024-10-03,Bangalore,Mumbai,19:15,20:22,67,1259,115828
10007,Yuva Express,2024-10-03,Delhi,Mumbai,07:00,08:24,84,1061,119893
10008,Garib Rath,2024-10-03,Mumbai,Pune,10:45,12:10,85,888,99456
10009,Intercity Express,2024-10-03,Mumbai,Pune,02:00,02:10,10,1050,84000
10010,Express Special,2024-10-03,Hyderabad,Pune,06:00,06:47,47,797,73324
10011,Passenger Special,2024-10-03,Delhi,Hyderabad,00:15,00:23,8,476,45696
10000,Shatabdi Express,2024-10-04,Kolkata,Chennai,12:00,12:46,46,534,38982
10001,Lalbagh Express,2024-10-04,Kolkata,Hyderabad,01:45,02:30,45,842,54730
10002,Chennai Express,2024-10-04,Delhi,Pune,00:15,00:23,8,974,69154
10003,Hampi Express,2024-10-04,Chennai,Mumbai,17:45,18:32,47,1382,89830
10004,Jaipur Superfast,2024-10-04,Bangalore,Hyderabad,23:15,00:12,57,760,67640
10005,Rajdhani Express,2024-10-04,Chennai,Mumbai,11:30,12:40,70,888,87912
10006,Duronto Express,2024-10-04,Bangalore,Chennai,13:45,14:44,59,1023,64449
10007,Yuva Express,2024-10-04,Mumbai,Pune,21:30,21:37,7,1230,111930
10008,Garib Rath,2024-10-04,Bangalore,Hyderabad,17:15,18:31,76,1381,100813
10009,Intercity Express,2024-10-04,Delhi,Bangalore,20:15,20:31,16,1090,99190
10010,Express Special,2024-10-04,Kolkata,Bangalore,05:15,06:11,56,1043,73010
10011,Passenger Special,2024-10-04,Mumbai,Bangalore,22:45,22:55,10,1010,74740
10000,Shatabdi Express,2024-10-05,Hyderabad,Bangalore,20:00,20:23,23,557,55143
10001,Lalbagh Express,2024-10-05,Delhi,Chennai,19:00,20:19,79,984,88560
10002,Chennai Express,2024-10-05,Bangalore,Delhi,15:30,16:39,69,1069,121866
10003,Hampi Express,2024-10-05,Chennai,Delhi,01:45,02:44,59,899,99789
10004,Jaipur Superfast,2024-10-05,Mumbai,Delhi,11:00,12:11,71,863,75944
10005,Rajdhani Express,2024-10-05,Delhi,Pune,12:45,13:45,60,1169,107548
10006,Duronto Express,2024-10-05,Kolkata,Chennai,07:00,07:48,48,1199,116303
10007,Yuva Express,2024-10-05,Hyderabad,Pune,20:15,21:30,75,527,37944
10008,Garib Rath,2024-10-05,Chennai,Delhi,13:00,13:23,23,644,75348
10009,Intercity Express,2024-10-05,Chennai,Delhi,15:15,15:24,9,1285,86095
10010,Express Special,2024-10-05,Mumbai,Hyderabad,06:15,06:27,12,991,88199
10011,Passenger Special,2024-10-05,Mumbai,Chennai,21:45,22:28,43,1207,125528
10000,Shatabdi Express,2024-10-06,Mumbai,Delhi,19:30,19:44,14,1159,119377
10001,Lalbagh Express,2024-10-06,Chennai,Bangalore,00:30,01:13,43,931,96824
10002,Chennai Express,2024-10-06,Kolkata,Bangalore,09:45,10:17,32,1247,118465
10003,Hampi Express,2024-10-06,Kolkata,Mumbai,01:15,01:42,27,651,41013
10004,Jaipur Superfast,2024-10-06,Mumbai,Chennai,14:15,15:34,79,1340,156780
10005,Rajdhani Express,2024-10-06,Chennai,Pune,03:00,03:38,38,614,52190
10006,Duronto Express,2024-10-06,Delhi,Bangalore,09:00,10:14,74,743,51267
10007,Yuva Express,2024-10-06,Kolkata,Hyderabad,06:30,07:12,42,805,95795
10008,Garib Rath,2024-10-06,Hyderabad,Mumbai,23:15,23:53,38,1090,114450
10009,Intercity Express,2024-10-06,Delhi,Pune,02:30,02:34,4,983,71759
10010,Express Special,2024-10-06,Mumbai,Pune,06:30,07:19,49,957,87087
10011,Passenger Special,2024-10-06,Chennai,Pune,09:30,09:43,13,984,95448
10000,Shatabdi Express,2024-10-07,Kolkata,Pune,00:00,00:56,56,461,36419
10001,Lalbagh Express,2024-10-07,Bangalore,Delhi,11:30,12:39,69,973,99246
10002,Chennai Express,2024-10-07,Mumbai,Hyderabad,10:45,11:58,73,1073,89059
10003,Hampi Express,2024-10-07,Kolkata,Pune,15:00,15:31,31,1370,127410
10004,Jaipur Superfast,2024-10-07,Mumbai,Hyderabad,15:45,16:00,15,1064,102144
10005,Rajdhani Express,2024-10-07,Mumbai,Pune,13:00,13:22,22,1329,82398
10006,Duronto Express,2024-10-07,Kolkata,Bangalore,20:15,20:46,31,772,67936
10007,Yuva Express,2024-10-07,Bangalore,Mumbai,06:30,07:38,68,535,48685
10008,Garib Rath,2024-10-07,Kolkata,Bangalore,05:15,06:36,81,576,57600
10009,Intercity Express,2024-10-07,Mumbai,Hyderabad,09:15,09:18,3,443,52274
10010,Express Special,2024-10-07,Mumbai,Delhi,14:45,15:24,39,1143,125730
10011,Passenger Special,2024-10-07,Bangalore,Chennai,07:45,08:43,58,1310,82530
10000,Shatabdi Express,2024-10-08,Kolkata,Hyderabad,15:15,15:37,22,732,77592
10001,Lalbagh Express,2024-10-08,Bangalore,Chennai,21:30,22:21,51,677,64992
10002,Chennai Express,2024-10-08,Delhi,Mumbai,12:15,13:20,65,509,56499
10003,Hampi Express,2024-10-08,Mumbai,Chennai,09:30,10:40,70,1195,125475
10004,Jaipur Superfast,2024-10-08,Bangalore,Chennai,01:30,01:46,16,714,79254
10005,Rajdhani Express,2024-10-08,Hyderabad,Pune,17:30,18:06,36,1008,100800
10006,Duronto Express,2024-10-08,Delhi,Bangalore,00:45,02:10,85,860,59340
10007,Yuva Express,2024-10-08,Bangalore,Delhi,04:00,04:58,58,664,47808
10008,Garib Rath,2024-10-08,Hyderabad,Delhi,22:15,22:57,42,902,56826
10009,Intercity Express,2024-10-08,Mumbai,Delhi,08:30,08:45,15,934,109278
10010,Express Special,2024-10-08,Bangalore,Hyderabad,05:30,06:34,64,1226,131182
10011,Passenger Special,2024-10-08,Hyderabad,Bangalore,23:00,23:09,9,662,63552
10000,Shatabdi Express,2024-10-09,Mumbai,Pune,21:15,21:25,10,1378,112996
10001,Lalbagh Express,2024-10-09,Chennai,Pune,07:00,07:38,38,699,60813
10002,Chennai Express,2024-10-09,Chennai,Delhi,03:45,04:44,59,1051,78825
10003,Hampi Express,2024-10-09,Mumbai,Chennai,03:15,04:38,83,1065,122475
10004,Jaipur Superfast,2024-10-09,Chennai,Bangalore,04:00,04:48,48,753,45933
10005,Rajdhani Express,2024-10-09,Mumbai,Pune,12:45,13:14,29,986,88740
10006,Duronto Express,2024-10-09,Chennai,Delhi,01:45,01:47,2,1095,81030
10007,Yuva Express,2024-10-09,Bangalore,Pune,06:45,06:49,4,1393,128156
10008,Garib Rath,2024-10-09,Kolkata,Pune,12:45,13:51,66,1162,137116
10009,Intercity Express,2024-10-09,Delhi,Chennai,18:45,19:34,49,868,86800
10010,Express Special,2024-10-09,Kolkata,Mumbai,21:00,21:16,16,1268,92564
10011,Passenger Special,2024-10-09,Bangalore,Pune,16:30,17:09,39,677,70408
10000,Shatabdi Express,2024-10-10,Mumbai,Hyderabad,09:15,10:34,79,1153,124524
10001,Lalbagh Express,2024-10-10,Kolkata,Mumbai,22:45,00:11,86,1367,103892
10002,Chennai Express,2024-10-10,Mumbai,Bangalore,06:00,06:39,39,1122,98736
10003,Hampi Express,2024-10-10,Hyderabad,Delhi,09:15,09:26,11,519,47748
10004,Jaipur Superfast,2024-10-10,Bangalore,Chennai,20:45,20:48,3,792,58608
10005,Rajdhani Express,2024-10-10,Chennai,Mumbai,06:45,08:00,75,1010,112110
10006,Duronto Express,2024-10-10,Bangalore,Hyderabad,23:45,00:28,43,1392,126672
10007,Yuva Express,2024-10-10,Delhi,Pune,09:15,09:32,17,1308,115104
10008,Garib Rath,2024-10-10,Kolkata,Delhi,21:45,21:45,0,954,108756
10009,Intercity Express,2024-10-10,Chennai,Mumbai,15:00,16:07,67,1397,124333
10010,Express Special,2024-10-10,Mumbai,Pune,13:45,15:14,89,734,48444
10011,Passenger Special,2024-10-10,Chennai,Hyderabad,22:15,23:38,83,542,49864
10000,Shatabdi Express,2024-10-11,Mumbai,Chennai,19:00,19:56,56,604,62212
10001,Lalbagh Express,2024-10-11,Kolkata,Pune,06:45,08:11,86,989,62307
10002,Chennai Express,2024-10-11,Mumbai,Hyderabad,13:15,14:40,85,1005,89445
10003,Hampi Express,2024-10-11,Hyderabad,Mumbai,21:00,21:24,24,1353,98769
10004,Jaipur Superfast,2024-10-11,Kolkata,Bangalore,21:00,22:06,66,1069,82313
10005,Rajdhani Express,2024-10-11,Kolkata,Delhi,20:00,21:22,82,799,69513
10006,Duronto Express,2024-10-11,Hyderabad,Mumbai,22:30,23:33,63,848,90736
10007,Yuva Express,2024-10-11,Kolkata,Delhi,00:00,01:08,68,781,49984
10008,Garib Rath,2024-10-11,Chennai,Hyderabad,11:45,12:52,67,1254,100320
10009,Intercity Express,2024-10-11,Mumbai,Hyderabad,18:15,19:30,75,477,51993
10010,Express Special,2024-10-11,Hyderabad,Delhi,23:45,23:59,14,738,64206
10011,Passenger Special,2024-10-11,Bangalore,Hyderabad,04:15,05:41,86,978,93888
10000,Shatabdi Express,2024-10-12,Bangalore,Delhi,20:45,21:49,64,1142,121052
10001,Lalbagh Express,2024-10-12,Bangalore,Hyderabad,07:45,09:14,89,1195,111135
10002,Chennai Express,2024-10-12,Chennai,Hyderabad,11:00,11:12,12,1333,111972
10003,Hampi Express,2024-10-12,Kolkata,Hyderabad,20:15,21:17,62,557,38990
10004,Jaipur Superfast,2024-10-12,Hyderabad,Chennai,14:45,15:57,72,815,57050
10005,Rajdhani Express,2024-10-12,Mumbai,Chennai,00:30,00:57,27,1210,111320
10006,Duronto Express,2024-10-12,Kolkata,Chennai,05:00,05:34,34,857,60847
10007,Yuva Express,2024-10-12,Chennai,Mumbai,23:30,23:57,27,677,70408
10008,Garib Rath,2024-10-12,Mumbai,Pune,03:15,03:57,42,998,72854
10009,Intercity Express,2024-10-12,Delhi,Mumbai,18:15,19:11,56,848,54272
10010,Express Special,2024-10-12,Bangalore,Chennai,18:30,19:05,35,898,58370
10011,Passenger Special,2024-10-12,Hyderabad,Delhi,23:00,23:23,23,938,101304
10000,Shatabdi Express,2024-10-13,Delhi,Chennai,22:00,22:40,40,1149,121794
10001,Lalbagh Express,2024-10-13,Mumbai,Chennai,01:15,02:36,81,1173,130203
10002,Chennai Express,2024-10-13,Bangalore,Mumbai,03:45,03:54,9,1146,73344
10003,Hampi Express,2024-10-13,Bangalore,Hyderabad,10:30,11:37,67,473,46354
10004,Jaipur Superfast,2024-10-13,Bangalore,Delhi,05:45,06:33,48,1319,129262
10005,Rajdhani Express,2024-10-13,Bangalore,Chennai,10:30,10:31,1,710,49700
10006,Duronto Express,2024-10-13,Delhi,Chennai,09:00,09:02,2,485,45590
10007,Yuva Express,2024-10-13,Mumbai,Chennai,06:15,06:15,0,1046,82634
10008,Garib Rath,2024-10-13,Delhi,Pune,18:45,19:05,20,706,74130
10009,Intercity Express,2024-10-13,Delhi,Pune,07:15,08:22,67,506,37950
10010,Express Special,2024-10-13,Delhi,Bangalore,00:15,00:15,0,757,83270
10011,Passenger Special,2024-10-13,Mumbai,Hyderabad,17:45,18:16,31,572,52624
10000,Shatabdi Express,2024-10-14,Chennai,Bangalore,16:00,17:10,70,595,51765
10001,Lalbagh Express,2024-10-14,Mumbai,Pune,15:15,16:09,54,1049,76577
10002,Chennai Express,2024-10-14,Hyderabad,Bangalore,23:15,23:30,15,1144,109824
10003,Hampi Express,2024-10-14,Bangalore,Chennai,07:45,09:08,83,1279,113831
10004,Jaipur Superfast,2024-10-14,Hyderabad,Bangalore,03:45,04:54,69,1234,95018
10005,Rajdhani Express,2024-10-14,Chennai,Delhi,05:15,05:40,25,1165,93200
10006,Duronto Express,2024-10-14,Mumbai,Delhi,11:45,11:49,4,975,64350
10007,Yuva Express,2024-10-14,Kolkata,Mumbai,14:30,15:14,44,946,80410
10008,Garib Rath,2024-10-14,Mumbai,Bangalore,02:00,03:05,65,719,62553
10009,Intercity Express,2024-10-14,Hyderabad,Chennai,05:30,06:07,37,1285,119505
10010,Express Special,2024-10-14,Bangalore,Delhi,11:15,12:40,85,684,81396
10011,Passenger Special,2024-10-14,Kolkata,Pune,04:15,05:28,73,1284,87312
10000,Shatabdi Express,2024-10-15,Kolkata,Pune,12:15,13:29,74,1107,129519
10001,Lalbagh Express,2024-10-15,Kolkata,Hyderabad,16:45,17:18,33,1273,119662
10002,Chennai Express,2024-10-15,Bangalore,Chennai,07:15,07:28,13,1137,76179
10003,Hampi Express,2024-10-15,Delhi,Bangalore,06:00,06:53,53,676,71656
10004,Jaipur Superfast,2024-10-15,Delhi,Bangalore,13:30,13:31,1,881,90743
10005,Rajdhani Express,2024-10-15,Bangalore,Chennai,15:30,15:37,7,583,44308
10006,Duronto Express,2024-10-15,Mumbai,Pune,05:30,05:47,17,681,61290
10007,Yuva Express,2024-10-15,Mumbai,Chennai,14:15,15:44,89,898,63758
10008,Garib Rath,2024-10-15,Bangalore,Chennai,16:00,16:54,54,1132,126784
10009,Intercity Express,2024-10-15,Kolkata,Pune,07:15,08:31,76,1247,76067
10010,Express Special,2024-10-15,Mumbai,Bangalore,02:00,02:18,18,604,66440
10011,Passenger Special,2024-10-15,Hyderabad,Mumbai,17:00,17:37,37,642,74472
10000,Shatabdi Express,2024-10-16,Hyderabad,Delhi,23:30,00:32,62,1039,68574
10001,Lalbagh Express,2024-10-16,Chennai,Mumbai,15:30,16:17,47,1300,137800
10002,Chennai Express,2024-10-16,Hyderabad,Chennai,12:45,13:03,18,1046,107738
10003,Hampi Express,2024-10-16,Chennai,Bangalore,16:15,17:34,79,822,63294
10004,Jaipur Superfast,2024-10-16,Bangalore,Delhi,20:15,20:44,29,666,53946
10005,Rajdhani Express,2024-10-16,Mumbai,Chennai,02:15,03:42,87,1295,134680
10006,Duronto Express,2024-10-16,Hyderabad,Delhi,17:30,18:00,30,1196,141128
10007,Yuva Express,2024-10-16,Hyderabad,Pune,08:00,09:24,84,594,49896
10008,Garib Rath,2024-10-16,Bangalore,Pune,10:45,10:55,10,640,54400
10009,Intercity Express,2024-10-16,Mumbai,Bangalore,03:15,03:40,25,1187,122261
10010,Express Special,2024-10-16,Kolkata,Chennai,14:00,15:10,70,1001,83083
10011,Passenger Special,2024-10-16,Hyderabad,Delhi,19:45,21:02,77,1125,84375
10000,Shatabdi Express,2024-10-17,Mumbai,Delhi,22:30,23:12,42,1263,143982
10001,Lalbagh Express,2024-10-17,Mumbai,Pune,18:45,20:08,83,407,47619
10002,Chennai Express,2024-10-17,Delhi,Bangalore,12:00,13:09,69,1278,95850
10003,Hampi Express,2024-10-17,Mumbai,Hyderabad,12:30,12:35,5,778,71576
10004,Jaipur Superfast,2024-10-17,Kolkata,Pune,19:00,20:29,89,639,48564
10005,Rajdhani Express,2024-10-17,Delhi,Pune,15:30,16:07,37,708,58056
10006,Duronto Express,2024-10-17,Mumbai,Chennai,20:15,20:29,14,714,77826
10007,Yuva Express,2024-10-17,Bangalore,Mumbai,02:45,03:31,46,404,31916
10008,Garib Rath,2024-10-17,Hyderabad,Pune,09:45,10:47,62,1192,122776
10009,Intercity Express,2024-10-17,Bangalore,Delhi,18:15,18:56,41,931,87514
10010,Express Special,2024-10-17,Kolkata,Mumbai,21:15,21:38,23,597,45372
10011,Passenger Special,2024-10-17,Hyderabad,Bangalore,03:30,04:42,72,921,73680
10000,Shatabdi Express,2024-10-18,Chennai,Mumbai,10:30,10:40,10,1200,140400
10001,Lalbagh Express,2024-10-18,Kolkata,Pune,00:00,01:01,61,847,69454
10002,Chennai Express,2024-10-18,Bangalore,Chennai,23:00,23:20,20,1189,134357
10003,Hampi Express,2024-10-18,Hyderabad,Chennai,18:15,19:17,62,1054,116994
10004,Jaipur Superfast,2024-10-18,Hyderabad,Pune,19:15,20:23,68,1324,140344
10005,Rajdhani Express,2024-10-18,Delhi,Chennai,15:45,17:13,88,1208,72480
10006,Duronto Express,2024-10-18,Mumbai,Chennai,19:00,19:35,35,1388,148516
10007,Yuva Express,2024-10-18,Chennai,Mumbai,15:15,15:16,1,607,53416
10008,Garib Rath,2024-10-18,Bangalore,Delhi,14:15,15:35,80,531,57348
10009,Intercity Express,2024-10-18,Hyderabad,Mumbai,00:15,00:38,23,474,39816
10010,Express Special,2024-10-18,Hyderabad,Chennai,03:15,03:50,35,622,48516
10011,Passenger Special,2024-10-18,Chennai,Bangalore,05:45,05:51,6,501,58116
10000,Shatabdi Express,2024-10-19,Hyderabad,Chennai,17:30,18:32,62,1393,117012
10001,Lalbagh Express,2024-10-19,Bangalore,Hyderabad,00:30,01:42,72,405,24705
10002,Chennai Express,2024-10-19,Kolkata,Chennai,02:45,04:13,88,615,65190
10003,Hampi Express,2024-10-19,Mumbai,Pune,22:45,23:10,25,437,41078
10004,Jaipur Superfast,2024-10-19,Hyderabad,Mumbai,09:15,10:01,46,502,33132
10005,Rajdhani Express,2024-10-19,Chennai,Delhi,18:15,19:01,46,592,59792
10006,Duronto Express,2024-10-19,Kolkata,Hyderabad,12:15,12:58,43,1063,96733
10007,Yuva Express,2024-10-19,Kolkata,Hyderabad,05:00,05:22,22,473,54868
10008,Garib Rath,2024-10-19,Kolkata,Delhi,22:45,23:20,35,1224,73440
10009,Intercity Express,2024-10-19,Delhi,Chennai,01:30,02:39,69,1236,129780
10010,Express Special,2024-10-19,Delhi,Chennai,07:00,08:21,81,1143,122301
10011,Passenger Special,2024-10-19,Kolkata,Pune,14:45,15:41,56,880,60720
10000,Shatabdi Express,2024-10-20,Delhi,Hyderabad,17:30,18:05,35,1299,90930
10001,Lalbagh Express,2024-10-20,Bangalore,Chennai,15:00,16:14,74,1301,153518
10002,Chennai Express,2024-10-20,Bangalore,Delhi,11:15,12:02,47,884,70720
10003,Hampi Express,2024-10-20,Bangalore,Chennai,23:00,23:52,52,1207,83283
10004,Jaipur Superfast,2024-10-20,Chennai,Pune,12:30,13:31,61,473,43043
10005,Rajdhani Express,2024-10-20,Bangalore,Hyderabad,02:15,02:41,26,582,36084
10006,Duronto Express,2024-10-20,Bangalore,Mumbai,10:15,11:28,73,630,71820
10007,Yuva Express,2024-10-20,Hyderabad,Chennai,06:30,06:55,25,1306,126682
10008,Garib Rath,2024-10-20,Delhi,Chennai,09:00,10:18,78,1069,95141
10009,Intercity Express,2024-10-20,Delhi,Mumbai,22:30,23:05,35,405,46980
10010,Express Special,2024-10-20,Chennai,Mumbai,15:15,16:37,82,896,97664
10011,Passenger Special,2024-10-20,Kolkata,Pune,06:45,06:56,11,625,73750
10000,Shatabdi Express,2024-10-21,Hyderabad,Delhi,23:45,00:20,35,897,95979
10001,Lalbagh Express,2024-10-21,Kolkata,Chennai,16:30,17:56,86,732,49776
10002,Chennai Express,2024-10-21,Mumbai,Chennai,07:00,07:15,15,543,64074
10003,Hampi Express,2024-10-21,Hyderabad,Mumbai,23:45,00:41,56,765,84915
10004,Jaipur Superfast,2024-10-21,Kolkata,Hyderabad,13:45,14:22,37,995,103480
10005,Rajdhani Express,2024-10-21,Bangalore,Mumbai,21:30,22:36,66,729,57591
10006,Duronto Express,2024-10-21,Chennai,Delhi,23:15,23:54,39,544,63648
10007,Yuva Express,2024-10-21,Kolkata,Chennai,05:30,05:47,17,856,57352
10008,Garib Rath,2024-10-21,Bangalore,Mumbai,03:45,04:12,27,1335,80100
10009,Intercity Express,2024-10-21,Hyderabad,Chennai,14:00,14:15,15,1129,128706
10010,Express Special,2024-10-21,Chennai,Bangalore,16:45,17:21,36,1091,122192
10011,Passenger Special,2024-10-21,Chennai,Mumbai,05:45,06:58,73,837,90396
10000,Shatabdi Express,2024-10-22,Chennai,Delhi,19:15,20:13,58,924,92400
10001,Lalbagh Express,2024-10-22,Hyderabad,Bangalore,07:00,07:49,49,648,73872
10002,Chennai Express,2024-10-22,Bangalore,Mumbai,07:15,08:17,62,536,63784
10003,Hampi Express,2024-10-22,Chennai,Delhi,02:00,02:12,12,1304,117360
10004,Jaipur Superfast,2024-10-22,Bangalore,Pune,11:15,11:22,7,638,57420
10005,Rajdhani Express,2024-10-22,Mumbai,Hyderabad,20:00,21:02,62,1006,76456
10006,Duronto Express,2024-10-22,Bangalore,Delhi,02:15,02:24,9,768,67584
10007,Yuva Express,2024-10-22,Chennai,Pune,16:30,17:31,61,666,45288
10008,Garib Rath,2024-10-22,Kolkata,Chennai,22:00,22:08,8,667,46690
10009,Intercity Express,2024-10-22,Bangalore,Pune,07:15,08:43,88,830,78850
10010,Express Special,2024-10-22,Mumbai,Bangalore,10:00,10:59,59,855,53010
10011,Passenger Special,2024-10-22,Mumbai,Bangalore,13:30,13:46,16,1139,127568
10000,Shatabdi Express,2024-10-23,Hyderabad,Bangalore,14:30,15:55,85,981,103986
